Transaction Date,Transaction Time,Product,Quantity,Total Price
2024-03-21,11:17:00,Latte,3,435
2024-03-21,01:00:00,Sausage,1,105
2024-03-21,11:24:00,Sausage,4,420
2024-03-21,23:21:00,Savory Bites,2,210
2024-03-21,15:22:00,Classic Chocolate,4,600
2024-03-21,16:38:00,Hazelnut Mocha Macchiato,1,160
2024-03-21,20:30:00,Black Tea Strawberry Peach,4,560
2024-03-21,14:46:00,Bap's Platter (for sharing),2,580
2024-03-21,22:43:00,Biscoff (Coffee or None),2,340
2024-03-21,03:23:00,Cookies & Cream Frappe,1,170
2024-03-22,09:34:00,Americano,2,220
2024-03-22,14:52:00,White Chocolate Mocha,1,160
2024-03-22,13:47:00,Bap's Platter (for sharing),4,1160
2024-03-22,20:40:00,White Chocolate Mocha,4,640
2024-03-22,07:34:00,Mojos,4,420
2024-03-22,03:49:00,Classic Chocolate,2,300
2024-03-22,21:27:00,Cappuccino,3,435
2024-03-22,20:05:00,Nachos (for sharing),1,195
2024-03-22,21:39:00,Creamy Chicken Pesto,4,680
2024-03-22,18:34:00,Choose Any Two,4,760
2024-03-22,06:04:00,Biscoff Latte,3,480
2024-03-22,05:50:00,Chicken or Beef Quesadilla Whole,3,600
2024-03-22,04:12:00,Biscoff Cream,1,170
2024-03-22,16:51:00,Chicken or Beef Quesadilla Whole,3,600
2024-03-22,08:18:00,Matcha Frappuccino,2,320
2024-03-22,08:27:00,Spanish Latte,4,640
2024-03-22,09:57:00,Chicken or Beef Quesadilla Whole,2,400
2024-03-23,01:53:00,Biscoff (Coffee or None),1,170
2024-03-23,22:59:00,Bap's Platter (for sharing),4,1160
2024-03-23,20:58:00,Black Tea Strawberry Peach,2,280
2024-03-23,08:34:00,Chicken or Beef Quesadilla Whole,4,800
2024-03-23,19:08:00,Caramel Macchiato,2,320
2024-03-23,08:56:00,Chocolate Frappe,4,640
2024-03-23,06:22:00,Mojos,3,315
2024-03-23,01:13:00,Cappuccino,1,145
2024-03-23,21:39:00,Peach Mango Frappe,4,640
2024-03-23,14:14:00,Chocolate Frappe,4,640
2024-03-23,16:33:00,Spanish Latte,3,480
2024-03-23,20:14:00,Savory Bites,3,315
2024-03-23,12:59:00,Caramel Macchiato,2,320
2024-03-23,18:56:00,Salted Caramel Latte,2,320
2024-03-23,17:17:00,Cookies & Cream Frappe,3,510
2024-03-23,03:08:00,Bap's Platter (for sharing),2,580
2024-03-23,11:33:00,Creamy Chicken Pesto,2,340
2024-03-23,18:18:00,White Chocolate Chip Frappe,1,170
2024-03-23,22:46:00,Caramel Macchiato,1,160
2024-03-23,16:40:00,Peach Mango Frappe,2,320
2024-03-23,15:17:00,Biscoff Latte,3,480
2024-03-23,18:07:00,Americano,3,330
2024-03-23,03:12:00,Salted Caramel Latte,3,480
2024-03-24,06:45:00,White Hot Chocolate,2,300
2024-03-24,01:32:00,Strawberries & Cream,2,320
2024-03-24,23:47:00,Matcha,2,300
2024-03-24,06:14:00,Nachos (for sharing),3,585
2024-03-24,12:59:00,Black Tea Strawberry Peach,4,560
2024-03-24,20:45:00,Cookies & Cream Frappe,2,340
2024-03-24,19:39:00,Latte,4,580
2024-03-24,18:37:00,Lasagna,1,170
2024-03-24,13:24:00,Classic Chocolate,1,150
2024-03-24,14:35:00,Cappuccino,4,580
2024-03-24,10:59:00,Coffee Jelly Frappuccino,4,680
2024-03-24,04:55:00,Mojos,2,210
2024-03-24,10:39:00,Sausage,4,420
2024-03-24,15:41:00,Biscoff Cream,2,340
2024-03-24,16:15:00,Hazelnut Mocha Macchiato,1,160
2024-03-24,20:04:00,Creamy Chicken Pesto,3,510
2024-03-24,21:19:00,Biscoff (Coffee or None),3,510
2024-03-25,02:58:00,Chicken or Beef Quesadilla Whole,4,800
2024-03-25,20:46:00,Strawberries & Cream,3,480
2024-03-25,20:30:00,Mocha,3,480
2024-03-25,06:05:00,Sausage,4,420
2024-03-25,15:44:00,White Hot Chocolate,1,150
2024-03-25,15:24:00,Sausage,3,315
2024-03-25,18:41:00,Spanish Latte,2,320
2024-03-25,06:03:00,Hazelnut Mocha Macchiato,2,320
2024-03-25,12:42:00,Chicken or Beef Quesadilla Half,4,440
2024-03-25,15:05:00,Biscoff (Coffee or None),4,680
2024-03-25,08:04:00,Black Tea Strawberry Peach,4,560
2024-03-25,09:43:00,Latte,4,580
2024-03-25,05:59:00,White Chocolate Chip Frappe,3,510
2024-03-25,18:36:00,Mocha,2,320
2024-03-25,00:38:00,Biscoff Latte,4,640
2024-03-25,00:35:00,Classic Chocolate,1,150
2024-03-25,18:29:00,Lasagna,4,680
2024-03-25,22:41:00,Choose Any Two,4,760
2024-03-26,23:19:00,Biscoff (Coffee or None),3,510
2024-03-26,00:30:00,Coffee Jelly Frappuccino,3,510
2024-03-26,22:05:00,Spanish Latte,4,640
2024-03-26,03:11:00,Caramel Macchiato,2,320
2024-03-26,19:11:00,Biscoff Latte,2,320
2024-03-26,22:58:00,Biscoff (Coffee or None),4,680
2024-03-26,19:28:00,White Chocolate Chip Frappe,1,170
2024-03-26,16:30:00,Choose Any Two,2,380
2024-03-26,12:56:00,Chicken or Beef Quesadilla Half,2,220
2024-03-26,18:32:00,Classic Chocolate,4,600
2024-03-26,23:14:00,Matcha Frappe,4,640
2024-03-26,23:42:00,Strawberries & Cream,2,320
2024-03-26,13:50:00,Black Tea Strawberry Peach,3,420
2024-03-26,14:08:00,Classic Chocolate,4,600
2024-03-26,00:39:00,Bap's Coffee Signature,4,640
2024-03-27,03:20:00,Classic Chocolate,3,450
2024-03-27,17:41:00,White Hot Chocolate,3,450
2024-03-27,12:40:00,Hazelnut Mocha Macchiato,3,480
2024-03-27,15:11:00,Matcha Frappe,3,480
2024-03-27,03:06:00,Salted Caramel Latte,1,160
2024-03-27,13:49:00,Bap's Platter (for sharing),4,1160
2024-03-27,14:36:00,Classic Chocolate,1,150
2024-03-27,16:18:00,White Chocolate Mocha,1,160
2024-03-27,04:29:00,Lasagna,3,510
2024-03-27,18:15:00,Salted Caramel Latte,1,160
2024-03-27,20:10:00,Classic Chocolate,2,300
2024-03-27,00:52:00,Savory Bites,2,210
2024-03-27,23:55:00,Latte,3,435
2024-03-27,11:59:00,Chicken or Beef Quesadilla Half,2,220
2024-03-27,17:00:00,Bap's Platter (for sharing),2,580
2024-03-27,04:06:00,Mocha,4,640
2024-03-27,20:29:00,White Chocolate Mocha,4,640
2024-03-27,15:05:00,Chicken or Beef Quesadilla Whole,3,600
2024-03-27,20:00:00,White Hot Chocolate,3,450
2024-03-27,05:48:00,Choose Any Two,3,570
2024-03-27,05:07:00,Caramel Macchiato,1,160
2024-03-27,12:45:00,Choose Any Two,1,190
2024-03-27,06:22:00,Cookies & Cream Frappe,2,340
2024-03-27,08:44:00,Salted Caramel Latte,1,160
2024-03-27,08:19:00,Cookies & Cream Frappe,1,170
2024-03-27,15:31:00,Strawberries & Cream,1,160
2024-03-27,15:10:00,Americano,1,110
2024-03-28,18:01:00,Biscoff (Coffee or None),4,680
2024-03-28,01:48:00,Creamy Chicken Pesto,3,510
2024-03-28,05:14:00,Mocha,2,320
2024-03-28,20:52:00,Classic Chocolate,1,150
2024-03-28,21:35:00,Savory Bites,3,315
2024-03-28,12:37:00,Cappuccino,2,290
2024-03-28,21:49:00,Strawberries & Cream,3,480
2024-03-28,10:07:00,Classic Chocolate,2,300
2024-03-28,03:57:00,Mojos,2,210
2024-03-28,13:00:00,Matcha Frappe,3,480
2024-03-28,10:05:00,Matcha Frappuccino,1,160
2024-03-28,15:35:00,Strawberries & Cream,3,480
2024-03-28,20:24:00,Black Tea Strawberry Peach,4,560
2024-03-28,23:07:00,Biscoff Latte,3,480
2024-03-28,06:23:00,White Chocolate Chip Frappe,4,680
2024-03-28,06:56:00,Sausage,1,105
2024-03-28,23:10:00,Bap's Coffee Signature,1,160
2024-03-28,18:41:00,Chicken or Beef Quesadilla Whole,4,800
2024-03-28,02:19:00,Bap's Coffee Signature,1,160
2024-03-28,16:56:00,Matcha,1,150
2024-03-28,01:11:00,Mocha,3,480
2024-03-28,22:24:00,White Hot Chocolate,3,450
2024-03-28,10:14:00,Spanish Latte,3,480
2024-03-28,04:32:00,Choose Any Two,1,190
2024-03-28,08:25:00,Bap's Platter (for sharing),1,290
2024-03-28,07:03:00,Matcha Frappuccino,3,480
2024-03-29,15:45:00,Coffee Jelly Frappuccino,2,340
2024-03-29,20:56:00,Mocha,1,160
2024-03-29,23:14:00,Chicken or Beef Quesadilla Whole,3,600
2024-03-29,13:36:00,Biscoff (Coffee or None),1,170
2024-03-29,18:06:00,Cappuccino,4,580
2024-03-29,14:30:00,Chocolate Frappe,4,640
2024-03-29,17:09:00,Strawberries & Cream,3,480
2024-03-29,19:02:00,Savory Bites,1,105
2024-03-29,20:41:00,Salted Caramel Latte,1,160
2024-03-29,05:07:00,Classic Chocolate,2,300
2024-03-29,16:16:00,Bap's Platter (for sharing),1,290
2024-03-29,20:09:00,Chocolate Frappe,4,640
2024-03-29,13:15:00,Chicken or Beef Quesadilla Whole,1,200
2024-03-29,13:35:00,Matcha Frappe,4,640
2024-03-29,07:26:00,Nachos (for sharing),4,780
2024-03-30,06:09:00,Biscoff (Coffee or None),4,680
2024-03-30,02:16:00,Creamy Chicken Pesto,3,510
2024-03-30,03:03:00,Biscoff Cream,4,680
2024-03-30,07:51:00,Choose Any Two,3,570
2024-03-30,12:28:00,Matcha,1,150
2024-03-30,21:13:00,Chicken or Beef Quesadilla Half,4,440
2024-03-30,21:45:00,Bap's Coffee Signature,4,640
2024-03-30,20:34:00,Biscoff Latte,3,480
2024-03-30,17:08:00,Biscoff (Coffee or None),3,510
2024-03-30,07:43:00,Creamy Chicken Pesto,1,170
2024-03-30,19:46:00,Black Tea Strawberry Peach,4,560
2024-03-30,02:41:00,Lasagna,3,510
2024-03-30,07:13:00,Choose Any Two,4,760
2024-03-30,19:15:00,White Hot Chocolate,3,450
2024-03-30,21:09:00,Americano,1,110
2024-03-30,11:09:00,Cappuccino,3,435
2024-03-30,16:24:00,Matcha Frappuccino,4,640
2024-03-31,07:25:00,Coffee Jelly Frappuccino,1,170
2024-03-31,14:43:00,Nachos (for sharing),2,390
2024-03-31,04:09:00,Black Tea Strawberry Peach,2,280
2024-03-31,22:05:00,Black Tea Strawberry Peach,1,140
2024-03-31,16:23:00,Matcha Frappuccino,1,160
2024-03-31,01:09:00,Caramel Macchiato,1,160
2024-03-31,01:30:00,White Chocolate Chip Frappe,2,340
2024-03-31,12:18:00,Matcha Frappuccino,2,320
2024-03-31,03:11:00,White Chocolate Chip Frappe,3,510
2024-03-31,05:44:00,Biscoff Latte,4,640
2024-03-31,08:22:00,Mocha,3,480
2024-03-31,21:00:00,Caramel Macchiato,1,160
2024-03-31,20:20:00,Mojos,1,105
2024-03-31,05:59:00,Cappuccino,4,580
2024-03-31,01:47:00,Sausage,4,420
2024-03-31,11:56:00,Lasagna,3,510
2024-03-31,15:59:00,Mocha,1,160
2024-03-31,10:05:00,Savory Bites,1,105
2024-03-31,11:37:00,Choose Any Two,1,190
2024-03-31,21:10:00,Chicken or Beef Quesadilla Half,3,330
2024-03-31,14:56:00,Peach Mango Frappe,3,480
2024-03-31,09:11:00,Coffee Jelly Frappuccino,1,170
2024-03-31,12:40:00,Americano,3,330
2024-03-31,22:38:00,Matcha Frappuccino,1,160
2024-03-31,11:17:00,Coffee Jelly Frappuccino,3,510
2024-03-31,00:07:00,Biscoff Cream,2,340
2024-04-01,08:48:00,Strawberries & Cream,2,320
2024-04-01,10:56:00,Lasagna,2,340
2024-04-01,08:15:00,Strawberries & Cream,2,320
2024-04-01,02:42:00,White Chocolate Mocha,2,320
2024-04-01,21:02:00,Matcha,4,600
2024-04-01,04:28:00,Black Tea Strawberry Peach,1,140
2024-04-01,21:08:00,Choose Any Two,4,760
2024-04-01,18:03:00,Chicken or Beef Quesadilla Whole,2,400
2024-04-01,16:21:00,Caramel Macchiato,2,320
2024-04-01,20:40:00,White Chocolate Chip Frappe,2,340
2024-04-01,17:08:00,Lasagna,2,340
2024-04-01,06:29:00,Cookies & Cream Frappe,2,340
2024-04-01,23:31:00,Matcha Frappe,1,160
2024-04-01,00:12:00,Matcha,3,450
2024-04-01,00:18:00,Black Tea Strawberry Peach,3,420
2024-04-01,22:40:00,Chicken or Beef Quesadilla Whole,3,600
2024-04-01,02:01:00,Chocolate Frappe,4,640
2024-04-01,22:20:00,Biscoff (Coffee or None),1,170
2024-04-01,22:30:00,Strawberries & Cream,3,480
2024-04-01,05:54:00,Americano,4,440
2024-04-01,13:45:00,Classic Chocolate,4,600
2024-04-01,14:39:00,Matcha,3,450
2024-04-01,13:27:00,Salted Caramel Latte,3,480
2024-04-01,12:11:00,Biscoff Cream,4,680
2024-04-02,21:47:00,Lasagna,4,680
2024-04-02,21:50:00,Cappuccino,3,435
2024-04-02,13:11:00,Mocha,3,480
2024-04-02,03:20:00,Choose Any Two,3,570
2024-04-02,09:42:00,Cappuccino,4,580
2024-04-02,13:17:00,Biscoff Cream,2,340
2024-04-02,14:41:00,Matcha Frappe,1,160
2024-04-02,07:02:00,Mojos,4,420
2024-04-02,02:50:00,Chicken or Beef Quesadilla Half,2,220
2024-04-02,07:32:00,White Chocolate Chip Frappe,2,340
2024-04-02,08:13:00,White Chocolate Mocha,4,640
2024-04-02,18:36:00,Salted Caramel Latte,3,480
2024-04-02,04:47:00,White Chocolate Mocha,2,320
2024-04-03,10:07:00,Black Tea Strawberry Peach,1,140
2024-04-03,20:35:00,Biscoff Latte,2,320
2024-04-03,18:49:00,Latte,3,435
2024-04-03,18:39:00,Strawberries & Cream,4,640
2024-04-03,14:08:00,Salted Caramel Latte,1,160
2024-04-03,06:55:00,Chocolate Frappe,2,320
2024-04-03,21:54:00,White Chocolate Mocha,2,320
2024-04-03,02:29:00,Americano,4,440
2024-04-03,16:12:00,Spanish Latte,3,480
2024-04-03,23:36:00,Latte,4,580
2024-04-03,09:58:00,White Hot Chocolate,2,300
2024-04-03,01:52:00,Nachos (for sharing),3,585
2024-04-03,11:53:00,Bap's Coffee Signature,3,480
2024-04-03,17:50:00,Caramel Macchiato,4,640
2024-04-03,00:29:00,White Chocolate Chip Frappe,1,170
2024-04-03,21:00:00,Savory Bites,4,420
2024-04-03,11:57:00,Peach Mango Frappe,2,320
2024-04-03,06:14:00,Sausage,3,315
2024-04-03,22:37:00,Peach Mango Frappe,3,480
2024-04-03,01:38:00,Chicken or Beef Quesadilla Half,3,330
2024-04-03,06:44:00,Spanish Latte,2,320
2024-04-03,08:22:00,Hazelnut Mocha Macchiato,1,160
2024-04-03,14:03:00,Cappuccino,1,145
2024-04-03,00:53:00,Matcha Frappe,3,480
2024-04-03,13:03:00,Spanish Latte,1,160
2024-04-03,08:02:00,Matcha Frappe,1,160
2024-04-03,10:55:00,Lasagna,2,340
2024-04-04,22:36:00,White Hot Chocolate,4,600
2024-04-04,13:46:00,Cappuccino,3,435
2024-04-04,09:50:00,Creamy Chicken Pesto,3,510
2024-04-04,21:26:00,Mocha,3,480
2024-04-04,02:20:00,White Hot Chocolate,2,300
2024-04-04,18:06:00,Strawberries & Cream,1,160
2024-04-04,06:15:00,Strawberries & Cream,4,640
2024-04-04,08:39:00,Matcha Frappuccino,1,160
2024-04-04,11:59:00,Lasagna,4,680
2024-04-04,10:29:00,Savory Bites,1,105
2024-04-04,15:25:00,White Hot Chocolate,3,450
2024-04-04,16:09:00,Biscoff Cream,3,510
2024-04-04,03:14:00,Mojos,3,315
2024-04-04,07:40:00,Chocolate Frappe,2,320
2024-04-04,01:03:00,Matcha Frappuccino,1,160
2024-04-04,22:14:00,Creamy Chicken Pesto,4,680
2024-04-04,04:40:00,Mojos,2,210
2024-04-04,15:17:00,Cappuccino,4,580
2024-04-04,19:29:00,Biscoff Cream,1,170
2024-04-04,00:44:00,Sausage,3,315
2024-04-04,00:33:00,White Chocolate Chip Frappe,1,170
2024-04-05,08:53:00,Mojos,4,420
2024-04-05,16:50:00,Bap's Coffee Signature,3,480
2024-04-05,18:59:00,White Chocolate Mocha,3,480
2024-04-05,07:20:00,Black Tea Strawberry Peach,4,560
2024-04-05,21:51:00,Bap's Coffee Signature,4,640
2024-04-05,15:15:00,Matcha Frappe,3,480
2024-04-05,04:37:00,Spanish Latte,2,320
2024-04-05,16:28:00,Salted Caramel Latte,4,640
2024-04-05,09:48:00,Chicken or Beef Quesadilla Half,2,220
2024-04-05,10:17:00,Bap's Coffee Signature,3,480
2024-04-05,09:39:00,Hazelnut Mocha Macchiato,3,480
2024-04-05,19:42:00,Sausage,4,420
2024-04-05,07:20:00,Chicken or Beef Quesadilla Whole,1,200
2024-04-05,22:42:00,Choose Any Two,3,570
2024-04-05,03:06:00,Bap's Platter (for sharing),4,1160
2024-04-05,02:09:00,Biscoff Latte,2,320
2024-04-05,02:23:00,Biscoff (Coffee or None),4,680
2024-04-05,18:50:00,Choose Any Two,4,760
2024-04-05,15:06:00,Americano,3,330
2024-04-05,00:03:00,Matcha Frappuccino,3,480
2024-04-06,10:06:00,White Hot Chocolate,1,150
2024-04-06,22:51:00,Nachos (for sharing),4,780
2024-04-06,09:18:00,Americano,4,440
2024-04-06,23:29:00,Hazelnut Mocha Macchiato,2,320
2024-04-06,18:51:00,Biscoff (Coffee or None),3,510
2024-04-06,21:59:00,Lasagna,2,340
2024-04-06,08:12:00,Spanish Latte,3,480
2024-04-06,03:14:00,White Hot Chocolate,2,300
2024-04-06,14:40:00,Creamy Chicken Pesto,2,340
2024-04-06,10:55:00,Cappuccino,2,290
2024-04-06,18:39:00,Sausage,1,105
2024-04-06,07:23:00,Biscoff Latte,2,320
2024-04-06,14:04:00,Nachos (for sharing),4,780
2024-04-06,21:00:00,Biscoff Cream,2,340
2024-04-06,12:33:00,Cookies & Cream Frappe,3,510
2024-04-06,05:35:00,Creamy Chicken Pesto,2,340
2024-04-06,22:25:00,Bap's Platter (for sharing),4,1160
2024-04-06,09:47:00,Bap's Coffee Signature,2,320
2024-04-06,08:41:00,Bap's Coffee Signature,4,640
2024-04-06,13:07:00,Chicken or Beef Quesadilla Half,3,330
2024-04-06,05:20:00,Cappuccino,3,435
2024-04-06,15:22:00,Biscoff (Coffee or None),2,340
2024-04-06,09:28:00,Choose Any Two,2,380
2024-04-06,21:48:00,Cappuccino,3,435
2024-04-07,22:43:00,Savory Bites,1,105
2024-04-07,15:16:00,Biscoff (Coffee or None),2,340
2024-04-07,11:13:00,Matcha,4,600
2024-04-07,19:33:00,White Hot Chocolate,4,600
2024-04-07,00:35:00,White Chocolate Mocha,1,160
2024-04-07,03:25:00,Coffee Jelly Frappuccino,3,510
2024-04-07,22:59:00,Biscoff Cream,4,680
2024-04-07,18:39:00,Peach Mango Frappe,1,160
2024-04-07,04:53:00,Cookies & Cream Frappe,3,510
2024-04-07,07:59:00,White Chocolate Chip Frappe,1,170
2024-04-07,11:38:00,Biscoff Cream,1,170
2024-04-07,11:00:00,Salted Caramel Latte,4,640
2024-04-07,11:49:00,Matcha,4,600
2024-04-07,22:40:00,Biscoff Cream,1,170
2024-04-07,19:25:00,White Chocolate Chip Frappe,1,170
2024-04-07,23:44:00,Hazelnut Mocha Macchiato,1,160
2024-04-07,01:48:00,Chicken or Beef Quesadilla Half,3,330
2024-04-07,10:15:00,White Chocolate Chip Frappe,4,680
2024-04-07,14:06:00,Matcha,3,450
2024-04-07,21:08:00,Nachos (for sharing),3,585
2024-04-07,13:04:00,Chicken or Beef Quesadilla Whole,4,800
2024-04-08,13:19:00,White Chocolate Chip Frappe,4,680
2024-04-08,04:10:00,Classic Chocolate,4,600
2024-04-08,20:24:00,Chicken or Beef Quesadilla Whole,1,200
2024-04-08,23:52:00,White Chocolate Mocha,3,480
2024-04-08,13:56:00,Coffee Jelly Frappuccino,4,680
2024-04-08,01:11:00,Creamy Chicken Pesto,3,510
2024-04-08,15:39:00,Americano,3,330
2024-04-08,09:25:00,Bap's Platter (for sharing),4,1160
2024-04-08,00:53:00,Spanish Latte,2,320
2024-04-08,10:10:00,Biscoff Cream,4,680
2024-04-08,03:12:00,Latte,3,435
2024-04-08,11:45:00,Americano,1,110
2024-04-08,22:29:00,Cookies & Cream Frappe,4,680
2024-04-08,18:55:00,Mojos,3,315
2024-04-08,02:10:00,Nachos (for sharing),4,780
2024-04-08,11:48:00,Chicken or Beef Quesadilla Whole,3,600
2024-04-08,03:31:00,White Hot Chocolate,1,150
2024-04-08,18:16:00,Cookies & Cream Frappe,3,510
2024-04-08,04:02:00,Salted Caramel Latte,2,320
2024-04-08,18:45:00,Chocolate Frappe,3,480
2024-04-08,03:07:00,Classic Chocolate,1,150
2024-04-08,00:51:00,Coffee Jelly Frappuccino,3,510
2024-04-08,17:46:00,Coffee Jelly Frappuccino,3,510
2024-04-08,20:23:00,Mocha,2,320
2024-04-08,10:26:00,Lasagna,2,340
2024-04-08,04:58:00,White Chocolate Chip Frappe,1,170
2024-04-08,02:16:00,Savory Bites,4,420
2024-04-08,12:31:00,Chocolate Frappe,3,480
2024-04-09,20:30:00,White Hot Chocolate,3,450
2024-04-09,11:05:00,Matcha,2,300
2024-04-09,13:25:00,Creamy Chicken Pesto,2,340
2024-04-09,15:01:00,Chocolate Frappe,2,320
2024-04-09,20:55:00,Savory Bites,4,420
2024-04-09,04:26:00,Hazelnut Mocha Macchiato,3,480
2024-04-09,10:51:00,Salted Caramel Latte,3,480
2024-04-09,11:59:00,Biscoff (Coffee or None),1,170
2024-04-09,10:00:00,Classic Chocolate,1,150
2024-04-09,18:18:00,Salted Caramel Latte,4,640
2024-04-09,06:05:00,Hazelnut Mocha Macchiato,2,320
2024-04-09,22:51:00,Spanish Latte,2,320
2024-04-09,07:08:00,White Chocolate Chip Frappe,3,510
2024-04-09,12:26:00,Savory Bites,3,315
2024-04-09,15:20:00,Lasagna,2,340
2024-04-09,14:24:00,Mojos,4,420
2024-04-09,05:33:00,Matcha,3,450
2024-04-09,05:47:00,Sausage,1,105
2024-04-09,11:59:00,Latte,2,290
2024-04-09,08:19:00,Sausage,1,105
2024-04-09,10:21:00,Black Tea Strawberry Peach,4,560
2024-04-09,15:46:00,Peach Mango Frappe,2,320
2024-04-09,03:36:00,White Chocolate Chip Frappe,2,340
2024-04-09,21:41:00,Hazelnut Mocha Macchiato,1,160
2024-04-09,16:48:00,Matcha Frappe,1,160
2024-04-09,10:49:00,Biscoff Latte,1,160
2024-04-09,06:20:00,Hazelnut Mocha Macchiato,2,320
2024-04-09,13:39:00,Creamy Chicken Pesto,1,170
2024-04-10,15:12:00,Chicken or Beef Quesadilla Half,4,440
2024-04-10,21:23:00,Lasagna,1,170
2024-04-10,07:57:00,Hazelnut Mocha Macchiato,2,320
2024-04-10,03:08:00,Bap's Coffee Signature,3,480
2024-04-10,15:19:00,Mocha,3,480
2024-04-10,06:16:00,Creamy Chicken Pesto,2,340
2024-04-10,08:27:00,Savory Bites,1,105
2024-04-10,22:58:00,Biscoff Cream,3,510
2024-04-10,04:19:00,Choose Any Two,1,190
2024-04-10,05:03:00,Strawberries & Cream,2,320
2024-04-11,09:01:00,Salted Caramel Latte,2,320
2024-04-11,20:26:00,Coffee Jelly Frappuccino,2,340
2024-04-11,03:41:00,White Hot Chocolate,4,600
2024-04-11,18:33:00,Matcha Frappe,1,160
2024-04-11,04:12:00,Hazelnut Mocha Macchiato,1,160
2024-04-11,09:58:00,Lasagna,2,340
2024-04-11,09:41:00,White Chocolate Mocha,4,640
2024-04-11,09:57:00,Mocha,3,480
2024-04-11,10:06:00,Matcha Frappe,2,320
2024-04-11,00:32:00,Sausage,2,210
2024-04-11,14:21:00,White Hot Chocolate,3,450
2024-04-11,21:09:00,Bap's Coffee Signature,1,160
2024-04-11,19:44:00,White Hot Chocolate,3,450
2024-04-11,12:49:00,Black Tea Strawberry Peach,4,560
2024-04-11,04:18:00,Matcha Frappe,3,480
2024-04-11,07:01:00,Matcha Frappe,1,160
2024-04-11,06:03:00,Nachos (for sharing),3,585
2024-04-11,06:17:00,Choose Any Two,3,570
2024-04-11,14:50:00,Salted Caramel Latte,2,320
2024-04-11,14:40:00,Salted Caramel Latte,2,320
2024-04-11,00:21:00,Mojos,2,210
2024-04-11,17:28:00,White Chocolate Mocha,3,480
2024-04-11,02:23:00,Matcha Frappuccino,3,480
2024-04-11,23:55:00,Matcha,4,600
2024-04-11,02:58:00,Savory Bites,3,315
2024-04-12,15:53:00,Bap's Coffee Signature,1,160
2024-04-12,06:55:00,Coffee Jelly Frappuccino,1,170
2024-04-12,03:16:00,White Chocolate Chip Frappe,2,340
2024-04-12,22:33:00,Bap's Platter (for sharing),3,870
2024-04-12,15:24:00,Black Tea Strawberry Peach,3,420
2024-04-12,22:42:00,Latte,2,290
2024-04-12,00:28:00,Savory Bites,3,315
2024-04-12,23:39:00,Chicken or Beef Quesadilla Whole,3,600
2024-04-12,22:52:00,Classic Chocolate,3,450
2024-04-12,15:03:00,Latte,4,580
2024-04-12,02:54:00,Cookies & Cream Frappe,4,680
2024-04-12,07:30:00,Matcha Frappuccino,1,160
2024-04-12,17:19:00,Mocha,1,160
2024-04-12,00:08:00,Latte,4,580
2024-04-12,22:36:00,Matcha,1,150
2024-04-12,00:14:00,Hazelnut Mocha Macchiato,3,480
2024-04-12,23:51:00,Chicken or Beef Quesadilla Half,1,110
2024-04-12,04:25:00,Americano,3,330
2024-04-12,15:51:00,Biscoff Cream,1,170
2024-04-12,05:05:00,Peach Mango Frappe,4,640
2024-04-12,23:11:00,Peach Mango Frappe,2,320
2024-04-12,02:50:00,White Chocolate Chip Frappe,2,340
2024-04-12,17:28:00,Caramel Macchiato,2,320
2024-04-12,10:57:00,Classic Chocolate,3,450
2024-04-12,02:58:00,Savory Bites,4,420
2024-04-12,01:50:00,Creamy Chicken Pesto,1,170
2024-04-13,07:47:00,Bap's Platter (for sharing),4,1160
2024-04-13,18:11:00,Nachos (for sharing),2,390
2024-04-13,05:22:00,Chicken or Beef Quesadilla Half,2,220
2024-04-13,10:05:00,Mocha,1,160
2024-04-13,02:27:00,Classic Chocolate,2,300
2024-04-13,06:06:00,Matcha Frappe,2,320
2024-04-13,13:32:00,Cappuccino,2,290
2024-04-13,08:14:00,White Hot Chocolate,1,150
2024-04-13,19:30:00,Spanish Latte,3,480
2024-04-13,12:29:00,Lasagna,2,340
2024-04-13,03:52:00,Biscoff (Coffee or None),1,170
2024-04-13,21:38:00,Coffee Jelly Frappuccino,2,340
2024-04-13,07:18:00,White Hot Chocolate,4,600
2024-04-13,11:38:00,Savory Bites,1,105
2024-04-13,14:50:00,Chocolate Frappe,4,640
2024-04-13,02:06:00,Lasagna,3,510
2024-04-13,04:53:00,Biscoff Cream,1,170
2024-04-14,06:58:00,Savory Bites,4,420
2024-04-14,03:55:00,Mocha,3,480
2024-04-14,01:24:00,Coffee Jelly Frappuccino,2,340
2024-04-14,01:04:00,Matcha Frappuccino,2,320
2024-04-14,10:26:00,White Chocolate Chip Frappe,4,680
2024-04-14,15:38:00,White Chocolate Chip Frappe,3,510
